,Ticker,Open,High,Low,Close,Volume,Next_Close,Predicted_Close,price_t_plus_3,Predicted_Close_t_3
0,TSLA,223.14999389648438,224.14999389648438,217.86000061035156,218.25999450683594,30510256.0,220.46029663085938,,219.99000549316406,
1,TSLA,218.28990173339844,220.66000366210938,218.0,220.46029663085938,18283175.0,218.3800048828125,,220.9499969482422,
2,TSLA,220.4499969482422,221.2375030517578,218.0500030517578,218.3800048828125,14518568.0,219.99000549316406,,221.94000244140625,
3,TSLA,218.41000366210938,220.14999389648438,217.63999938964844,219.99000549316406,11122870.0,220.9499969482422,,222.10000610351562,
4,TSLA,220.0,221.4600067138672,219.8800048828125,220.9499969482422,10069584.0,221.94000244140625,,213.9801025390625,
5,TSLA,220.9597930908203,222.08999633789062,220.27999877929688,221.94000244140625,11159674.0,222.10000610351562,,213.3249969482422,
6,TSLA,221.94000244140625,222.9499969482422,221.4600067138672,222.10000610351562,7741544.0,213.9801025390625,,209.6363067626953,
7,TSLA,219.75,220.8000030517578,213.5200958251953,213.9801025390625,34009787.0,213.3249969482422,,209.10499572753906,
8,TSLA,213.97999572753906,215.3000030517578,213.1300048828125,213.3249969482422,19398099.0,209.6363067626953,,209.0,
9,TSLA,213.33999633789062,213.49920654296875,209.14999389648438,209.6363067626953,20708630.0,209.10499572753906,,208.13009643554688,
10,TSLA,209.60499572753906,210.41000366210938,207.02000427246094,209.10499572753906,19315028.0,209.0,,209.94000244140625,
11,TSLA,209.08999633789062,210.49000549316406,207.16000366210938,209.0,17218384.0,208.13009643554688,,207.0998992919922,
12,TSLA,208.9700927734375,209.53500366210938,206.67999267578125,208.13009643554688,16111476.0,209.94000244140625,,210.42999267578125,
13,TSLA,208.1649932861328,210.53990173339844,208.11000061035156,209.94000244140625,10880671.0,207.0998992919922,,212.64999389648438,
14,TSLA,209.0,213.67999267578125,205.69000244140625,207.0998992919922,40025319.0,210.42999267578125,,213.22999572753906,
15,TSLA,207.06170654296875,211.24000549316406,206.63999938964844,210.42999267578125,20890699.0,212.64999389648438,,214.80999755859375,
16,TSLA,210.42999267578125,213.17999267578125,209.27999877929688,212.64999389648438,18007884.0,213.22999572753906,,214.8697052001953,
17,TSLA,212.6300048828125,213.4600067138672,211.9199981689453,213.22999572753906,12798562.0,214.80999755859375,,214.69000244140625,
18,TSLA,213.22000122070312,215.3800048828125,213.22000122070312,214.80999755859375,14355739.0,214.8697052001953,,219.98500061035156,
19,TSLA,214.80999755859375,215.35000610351562,213.6199951171875,214.8697052001953,12286516.0,214.69000244140625,,223.52999877929688,
20,TSLA,214.86000061035156,215.02890014648438,213.97999572753906,214.69000244140625,8968876.0,219.98500061035156,,224.1300048828125,
21,TSLA,215.60000610351562,220.4199981689453,211.610107421875,219.98500061035156,38837399.0,223.52999877929688,,222.12130737304688,
22,TSLA,219.97000122070312,223.9199981689453,219.3699951171875,223.52999877929688,26384434.0,224.1300048828125,,224.86000061035156,
23,TSLA,223.5500030517578,225.39999389648438,222.7100067138672,224.1300048828125,20160326.0,222.12130737304688,,224.0010986328125,
24,TSLA,224.1011962890625,224.3300018310547,221.57000732421875,222.12130737304688,14999487.0,224.86000061035156,,223.7050018310547,
25,TSLA,222.1199951171875,224.88999938964844,221.77000427246094,224.86000061035156,13243605.0,224.0010986328125,,232.7899932861328,
26,TSLA,224.8800048828125,224.97999572753906,222.86000061035156,224.0010986328125,13690039.0,223.7050018310547,,233.99000549316406,
